"dataset_name","analysis_key","analysis_number","subgroup_number","analysis_name","k","log_or","log_or_ci_lb","log_or_ci_ub","rd","rd_ci_lb","rd_ci_ub","or_sig","rd_sig","direction_match","mismatch_type","sparse_events","double_zero"
"CD015588_pub2_data","31::overall",31,"overall","Doubling of serum creatinine",2,-0.369066299371323,-0.633047981496295,-0.105084617246351,-0.0189675863612764,-0.0426610848311286,0.00472591210857584,TRUE,FALSE,TRUE,"significance_only",FALSE,FALSE
"CD015588_pub2_data","4::overall",4,"overall","Cardiovascular death (Hazard Ratio)",17,-0.0824468954815819,-0.733328838815233,0.568435047852069,0.000188417176645229,-0.0153365619222897,0.0157133962755802,FALSE,FALSE,FALSE,"direction_only",TRUE,TRUE
"CD015588_pub2_data","42::overall",42,"overall","Hypoglycaemia",18,-0.0858587326807483,-0.151848726222213,-0.0198687391392833,-0.00493401234836502,-0.0126464293269827,0.00277840463025265,TRUE,FALSE,TRUE,"significance_only",TRUE,TRUE
"CD015588_pub2_data","44::overall",44,"overall","Hypoglycaemia requiring third-party assistance",17,-0.295644408632598,-0.455030361811392,-0.136258455453805,-0.00441414889374466,-0.0110552154205175,0.00222691763302814,TRUE,FALSE,TRUE,"significance_only",TRUE,TRUE
"CD015673_pub2_data","5::overall",5,"overall","Number of drinks per drinking day",10,-0.0437516842037922,-0.556538387788115,0.469035019380531,0.0077241714933864,-0.117497621102429,0.132945964089202,FALSE,FALSE,FALSE,"direction_only",TRUE,TRUE
"CD015673_pub2_data","7::overall",7,"overall","Serious adverse events",4,-1.35134865594596,-2.84709488591507,0.144397574023161,-0.0289242688327286,-0.0552665222145691,-0.00258201545088812,FALSE,TRUE,TRUE,"significance_only",TRUE,TRUE
"CD015698_pub2_data","6::overall",6,"overall","Intra-abdominal abscess",2,0.0609131206205213,-1.88300212829701,2.00482836953805,-0.00716259851715369,-0.0549834471474413,0.0406582501131339,FALSE,FALSE,FALSE,"direction_only",TRUE,FALSE
"CD015711_pub2_data","2::overall",2,"overall","Spectacle independence for intermediate vision",2,-1.54348629374014,-3.91475974148004,0.827787153999759,-0.123866666666667,-0.24122005467418,-0.00651327865915372,FALSE,TRUE,TRUE,"significance_only",FALSE,FALSE
"CD015711_pub2_data","4::overall",4,"overall","Frequency of any ocular AE",2,0.15938546957436,-2.33690792751679,2.6556788666655,-0.0253789473684211,-0.397661947820909,0.346904053084067,FALSE,FALSE,FALSE,"direction_only",FALSE,FALSE
"CD015721_pub2_data","2::overall",2,"overall","Excellent functional outcome: mRS score < 2 within 90 days",6,0.00984393631437958,-0.180105993285054,0.199793865913814,-0.00549530266631943,-0.0379132647110678,0.026922659378429,FALSE,FALSE,FALSE,"direction_only",FALSE,FALSE
"CD015721_pub2_data","4::overall",4,"overall","Asymptomatic intracranial haemorrhage within 90 days",6,0.18067240914421,-0.00223905142333308,0.363583869711753,0.0373177268083985,0.0016206536617919,0.0730147999550052,FALSE,TRUE,TRUE,"significance_only",FALSE,FALSE
"CD015746_pub2_data","1::1",1,"1","Acute typhoid fever",7,-0.913207153581095,-2.18193176272347,0.355517455561277,-0.00657582437846004,-0.0128255248478482,-0.000326123909071866,FALSE,TRUE,TRUE,"significance_only",TRUE,FALSE
"CD015746_pub2_data","2::1",2,"1","All-cause mortality",8,-0.770597485997211,-1.56216900277386,0.0209740307794379,-0.00041630732757506,-0.000621094479722936,-0.000211520175427184,FALSE,TRUE,TRUE,"significance_only",FALSE,FALSE
"CD015746_pub2_data","3::2",3,"2","Adverse events",4,-0.0562653624868705,-0.438802682570405,0.326271957596664,0.000155419891157452,-0.00184204784633275,0.00215288762864765,FALSE,FALSE,FALSE,"direction_only",TRUE,FALSE
"CD015746_pub2_data","4::2",4,"2","Serious adverse events",2,0.696814462549679,-1.45230360493601,2.84593253003537,0.00266666666666667,5.68680603862315e-05,0.0052764652729471,FALSE,TRUE,TRUE,"significance_only",TRUE,FALSE
"CD015746_pub2_data","4::3",4,"3","Serious adverse events",5,-0.243852797366716,-0.427570200111384,-0.0601353946220472,-0.00110971635297258,-0.00386729605610349,0.00164786335015833,TRUE,FALSE,TRUE,"significance_only",TRUE,FALSE
"CD015779_data","5::overall",5,"overall","All-cause mortality (latent RHD)",3,-2.55243161509125,-3.21076888610593,-1.89409434407657,-0.189980523997369,-0.423831995206713,0.0438709472119762,TRUE,FALSE,TRUE,"significance_only",TRUE,FALSE
"CD015824_pub2_data","2::2",2,"2","Mortality",4,-0.164782125823178,-1.07722628756061,0.747662035914253,0.00518303000828143,-0.0176320449603993,0.0279981049769621,FALSE,FALSE,FALSE,"direction_only",TRUE,FALSE
"CD015824_pub2_data","3::1",3,"1","Hospitalisation",2,-1.41028845259548,-2.18926081886549,-0.63131608632548,-0.0627899293513194,-0.13287547719795,0.00729561849531137,TRUE,FALSE,TRUE,"significance_only",TRUE,FALSE
"CD015824_pub2_data","6::2",6,"2","Worsening in World Health Organization functional class ",5,0.0900763675342516,-0.47613553887492,0.656288273943424,-0.00940653540355075,-0.0368468767716105,0.018033805964509,FALSE,FALSE,FALSE,"direction_only",TRUE,FALSE
"CD015824_pub2_data","9::1",9,"1","Withdrawal from the trial",3,-0.310809096623767,-0.612721244800202,-0.00889694844733152,-0.0441846558535474,-0.108429031298911,0.0200597195918166,TRUE,FALSE,TRUE,"significance_only",FALSE,FALSE
"CD015849_pub2_data","1::overall",1,"overall","All-cause death",41,-0.172262845924745,-0.287859706818699,-0.056665985030792,-0.000476660290895169,-0.00671701488465776,0.00576369430286742,TRUE,FALSE,TRUE,"significance_only",TRUE,TRUE
"CD015849_pub2_data","12::overall",12,"overall","Composite kidney outcome (Hazard ratio)",9,0.719612982655567,0.0723470198854709,1.36687894542566,0.0412770437155713,-0.0130204095638513,0.0955744969949939,TRUE,FALSE,TRUE,"significance_only",TRUE,TRUE
"CD015849_pub2_data","14::overall",14,"overall","Severe hypoglycaemia (Hazard ratio)",8,0.781339893860187,0.128152512674325,1.43452727504605,0.0591367594965234,-0.00167705463553482,0.119950573628582,TRUE,FALSE,TRUE,"significance_only",TRUE,TRUE
"CD015849_pub2_data","18::overall",18,"overall","Myocardial infarction (undefined)",3,-0.301228858230932,-0.601319633243049,-0.00113808321881365,-0.00714010261436958,-0.0379808901360491,0.02370068490731,TRUE,FALSE,TRUE,"significance_only",TRUE,TRUE
"CD015849_pub2_data","21::overall",21,"overall","Nonfatal stroke",2,-0.438310890658298,-1.19291324036053,0.316291459043933,-0.0242787863110203,-0.0408005961606757,-0.00775697646136494,FALSE,TRUE,TRUE,"significance_only",FALSE,FALSE
"CD015849_pub2_data","27::overall",27,"overall","Heart failure",2,1.1883611858538,-0.990726500084882,3.36744887179247,0.0076494271155772,0.000175361580958749,0.0151234926501957,FALSE,TRUE,TRUE,"significance_only",TRUE,FALSE
"CD015849_pub2_data","3::overall",3,"overall","Cardiovascular death",28,-0.151799707490308,-0.380500654692085,0.0769012397114691,0.000584909318792432,-0.00443876360617602,0.00560858224376088,FALSE,FALSE,FALSE,"direction_only",TRUE,TRUE
"CD015849_pub2_data","41::overall",41,"overall","Hypoglycaemia",3,0.083974637678506,-0.96300497636096,1.13095425171797,-0.00234935526565699,-0.0659903848740268,0.0612916743427128,FALSE,FALSE,FALSE,"direction_only",TRUE,FALSE
"CD015849_pub2_data","8::overall",8,"overall","4-point MACE (Hazard ratio)",8,-0.0795940690596724,-0.905039386041935,0.74585124792259,0.00181242281378068,-0.00264340793848525,0.0062682535660466,FALSE,FALSE,FALSE,"direction_only",TRUE,TRUE
"CD015854_data","3::1",3,"1","Improvement in muscle strength (assessed with change in MMT8) (GIV analysis)",4,1.21698976025534,-0.136228411363478,2.57020793187415,0.324796328446429,0.0174577374901055,0.632134919402753,FALSE,TRUE,TRUE,"significance_only",TRUE,TRUE
"CD015854_data","5::1",5,"1","Serious adverse event",3,0.0802872515985147,-1.89214971610831,2.05272421930534,-0.0474240060021518,-0.313855588492137,0.219007576487834,FALSE,FALSE,FALSE,"direction_only",TRUE,TRUE
"CD015854_data","6::3",6,"3","Serious adverse event",3,-0.897830719247982,-2.78906222724623,0.993400788750269,-0.272815533980582,-0.529818869145548,-0.0158121988156172,FALSE,TRUE,TRUE,"significance_only",TRUE,TRUE
"CD015855_data","4::2",4,"2","Improvement of muscle strength (assessed with change in MMT or other validated muscle score)",4,0.565273591950018,0.0547913064295652,1.07575587747047,0.120240980030846,-0.00471912007429458,0.245201080135986,TRUE,FALSE,TRUE,"significance_only",TRUE,TRUE
"CD015855_data","8::overall",8,"overall","Withdrawals for either lack of benefit or adverse events",3,-0.0440319935897666,-1.53111166885501,1.44304768167547,0.0136358205262115,-0.050433013904465,0.077704654956888,FALSE,FALSE,FALSE,"direction_only",TRUE,TRUE
"CD015875_data","10::overall",10,"overall","Hip circumference (cm) (10 to 19 years)",2,-0.209872273568972,-1.13270295225696,0.712958405119019,0.00279805291213443,-0.0879210434048784,0.0935171492291473,FALSE,FALSE,FALSE,"direction_only",TRUE,FALSE
"CD015932_pub2_data","1::2",1,"2","All-cause mortality",3,-1.07042404221875,-2.79705032254691,0.656202238109417,-0.0755527225725028,-0.116722749961596,-0.0343826951834098,FALSE,TRUE,TRUE,"significance_only",FALSE,FALSE
"CD015932_pub2_data","12::5",12,"5","Rate of pulmonary complications – pneumonia",3,-0.950788080156242,-1.85144374911132,-0.0501324112011653,-0.174061107400731,-0.38083237739845,0.0327101625969879,TRUE,FALSE,TRUE,"significance_only",FALSE,FALSE
"CD015932_pub2_data","2::2",2,"2","ICU length of stay",3,-0.558154675344505,-1.59564079307077,0.479331442381761,-0.0649162761056351,-0.125590923985934,-0.00424162822533628,FALSE,TRUE,TRUE,"significance_only",FALSE,FALSE
"CD016002_data","1::1",1,"1","Death",18,-0.428001475166847,-1.33518231189461,0.479179361560914,-0.0633254317643075,-0.125796221313739,-0.000854642214876071,FALSE,TRUE,TRUE,"significance_only",TRUE,TRUE
"CD016031_data","11::overall",11,"overall","Comparison 1: Anterior vs posterior, Outcome 11: Mortality, late (≥ 24 months, categorical data)",3,0.123841430176046,-0.827920242040741,1.07560310239283,-0.00335272259729572,-0.0476089912259368,0.0409035460313454,FALSE,FALSE,FALSE,"direction_only",TRUE,FALSE
"CD016031_data","13::5",13,"5","Comparison 2: Anterior vs lateral, Outcome 13: Adverse events, implant related (categorical data)",2,0.318046574520617,-0.796457798281548,1.43255094732278,-0.00324479242852826,-0.0746834134624344,0.0681938286053778,FALSE,FALSE,FALSE,"direction_only",TRUE,FALSE
"CD016031_data","13::overall",13,"overall","Comparison 1: Anterior vs posterior, Outcome 13: Pain, intermediate (4-24 months, categorical data)",5,0.107611862064577,-0.629532215760906,0.84475593989006,-0.012237395228161,-0.0482462020313817,0.0237714115750596,FALSE,FALSE,FALSE,"direction_only",TRUE,FALSE
"CD016031_data","15::1",15,"1","Comparison 2: Anterior vs lateral, Outcome 15: Operative details (Continuous data)",14,-0.993725269890321,-1.70940872524655,-0.278041814534089,-0.0189808415672849,-0.0393343962714562,0.00137271313688626,TRUE,FALSE,TRUE,"significance_only",TRUE,TRUE
"CD016031_data","15::2",15,"2","Comparison 2: Anterior vs lateral, Outcome 15: Operative details (Continuous data)",6,0.844091636761621,-0.233887464123563,1.92207073764681,0.0361177039322057,0.00253362155267377,0.0697017863117376,FALSE,TRUE,TRUE,"significance_only",TRUE,TRUE
"CD016031_data","15::3",15,"3","Comparison 2: Anterior vs lateral, Outcome 15: Operative details (Continuous data)",6,-0.105579553615369,-1.42525340666722,1.21409429943649,0.000454798978164568,-0.0356979429301304,0.0366075408864595,FALSE,FALSE,FALSE,"direction_only",TRUE,TRUE
"CD016058_pub2_data","3::overall",3,"overall","Vaping cessation at between 3 & 6 months",9,0.465586299960372,-0.0176274915030943,0.948800091423839,0.094356089345527,0.00806751869394638,0.180644659997108,FALSE,TRUE,TRUE,"significance_only",TRUE,FALSE
"CD016064_data","5::1",5,"1","Multifactorial interventions (grouped by alignment with QCA theory): Risk of falling sensitivity analyses: excluding trials at high risk of bias",13,-0.0731073313258786,-0.548513812990718,0.402299150338961,0.0162084790444035,-0.0220883219201325,0.0545052800089395,FALSE,FALSE,FALSE,"direction_only",TRUE,TRUE
"CD016119_data","20::overall",20,"overall","Complications (unspecified)",3,0.010434506210145,-1.53109895143539,1.55196796385568,-0.0050059205652473,-0.0536446313849097,0.0436327902544151,FALSE,FALSE,FALSE,"direction_only",TRUE,FALSE
"CD016119_data","3::overall",3,"overall","Size of fibroid on incidence of haemorrhage",6,0.0733959709307592,-0.525096328637271,0.671888270498789,-0.0155752183787889,-0.0714660239728383,0.0403155872152604,FALSE,FALSE,FALSE,"direction_only",TRUE,FALSE
"CD016120_data","3::overall",3,"overall","Haemorrhage",2,-0.134262521884646,-0.421308246549036,0.152783202779743,0.000238235286090741,-0.0282848330461418,0.0287613036183233,FALSE,FALSE,FALSE,"direction_only",TRUE,FALSE
"CD016131_data","2::1",2,"1","Medically attended RSV-associated severe lower respiratory tract illness in infants",2,-1.81644118997276,-2.62991092928844,-1.00297145065709,-0.00986853424070365,-0.0215131196624575,0.00177605118105016,TRUE,FALSE,TRUE,"significance_only",TRUE,FALSE
"CD016131_data","3::overall",3,"overall","Mortality from illness caused by RSV",9,-0.0878733196940228,-1.17505394340899,0.999307304020942,0.044982155106917,0.00433465500984514,0.0856296552039889,FALSE,TRUE,FALSE,"direction_and_significance",TRUE,TRUE
"CD016131_data","5::1",5,"1","Serious adverse events (SAEs) related to vaccination",4,-0.1354563715032,-1.03748453937445,0.766571796368055,6.55792229365448e-06,-0.00047470343786294,0.000487819282450249,FALSE,FALSE,FALSE,"direction_only",TRUE,FALSE
"CD016131_data","6::1",6,"1","Any unsolicited adverse events (spontaneously reported/ other adverse events)",4,0.0946709977754856,0.0488956796937072,0.140446315857264,0.00789581181229729,-0.00170670359428967,0.0174983272188842,TRUE,FALSE,TRUE,"significance_only",TRUE,TRUE
"CD016147_data","6::overall",6,"overall","Adverse effects (abdominal pain)",2,-0.119236584522769,-1.07578617150549,0.837313002459956,0.00144951205013027,-0.124507741126813,0.127406765227073,FALSE,FALSE,FALSE,"direction_only",FALSE,FALSE
"CD016148_data","2::overall",2,"overall","3rd or 4th degree tears",15,-0.413695006984715,-0.805726689271211,-0.0216633246982181,-0.00576643910086291,-0.0136644383574446,0.0021315601557188,TRUE,FALSE,TRUE,"significance_only",TRUE,TRUE
"CD016168_data","11::overall",11,"overall","Adverse effects – headache up to 24 hours",2,0.125281026811984,-0.7134619893997,0.964024043023668,-0.00160838780012609,-0.0316406271983462,0.028423851598094,FALSE,FALSE,FALSE,"direction_only",TRUE,FALSE
"CD016168_data","2::overall",2,"overall","Severe maternal morbidity – ICU admission",4,0.391963200752807,-0.145935983087672,0.929862384593287,0.0178211688187387,0.00483216801294072,0.0308101696245366,FALSE,TRUE,TRUE,"significance_only",TRUE,TRUE
"CD016168_data","3::overall",3,"overall","Breastfeeding",3,-0.335016095371524,-0.782139298258091,0.112107107515043,-0.0270979603986156,-0.0510497779267336,-0.00314614287049764,FALSE,TRUE,TRUE,"significance_only",FALSE,FALSE
"CD016168_data","5::overall",5,"overall","Severe maternal morbidity – hysterectomy (non-randomised studies)",2,1.1234237508771,0.640487126522649,1.60636037523155,0.0729233472853018,-0.00300694171841535,0.148853636289019,TRUE,FALSE,TRUE,"significance_only",FALSE,FALSE
"CD016168_data","6::overall",6,"overall","Adverse effects – thromboembolic events",3,-0.194185066651227,-2.08306696411721,1.69469683081476,0.00221094291711175,-0.0246208328533635,0.029042718687587,FALSE,FALSE,FALSE,"direction_only",TRUE,TRUE
"CD016211_data","1::overall",1,"overall","Maternal sepsis",4,-0.43199609546437,-0.597180443098425,-0.266811747830315,-0.00406252903116841,-0.0096907068410749,0.00156564877873807,TRUE,FALSE,TRUE,"significance_only",FALSE,FALSE
"CD016211_data","2::2",2,"2","Maternal sepsis: subgroup analysis (polypharmacy vs monopharmacy)",4,-0.435092759704064,-0.601365776286879,-0.268819743121249,-0.00405764878410204,-0.00974038569362614,0.00162508812542207,TRUE,FALSE,TRUE,"significance_only",FALSE,FALSE
"CD016278_data","21::overall",21,"overall","Vomiting",2,-0.0361989363682753,-0.209087900435316,0.136690027698765,0.00573736572417546,-0.0165792861628678,0.0280540176112188,FALSE,FALSE,FALSE,"direction_only",TRUE,FALSE
"CD016278_data","9::overall",9,"overall","Hysterectomy",2,-0.20467174973262,-1.66566496809171,1.25632146862647,0.000439599407720132,-0.00109090056760079,0.00197009938304106,FALSE,FALSE,FALSE,"direction_only",TRUE,FALSE
