"key","dataset_name_orig","analysis_key_orig","analysis_number_orig","subgroup_number_orig","analysis_name_orig","k_orig","double_zero_orig","sparse_events_orig","orcc_ok_orig","rd_ok_orig","recommended_method_orig","recommendation_reason_orig","orcc_pooled_effect","orcc_ci_lb","orcc_ci_ub","rd_pooled_effect","rd_ci_lb","rd_ci_ub","dataset_name_fix","analysis_key_fix","analysis_number_fix","subgroup_number_fix","analysis_name_fix","k_fix","double_zero_fix","sparse_events_fix","orcc_ok_fix","rd_ok_fix","recommended_method_fix","recommendation_reason_fix","method_changed"
"CD015326_pub2_data|7::overall","CD015326_pub2_data","7::overall",7,"overall","BMI percentile (Short Term)",2,2,2,TRUE,FALSE,"OR_cc","fallback_or",0.0363566246009128,-2.75970551175967,2.83241876096149,NA,NA,NA,"CD015326_pub2_data","7::overall","7","overall","BMI percentile (Short Term)",2,2,2,FALSE,TRUE,"RD","double_zero",TRUE
"CD015326_pub2_data|8::1","CD015326_pub2_data","8::1",8,"1","zBMI (Short-term) - Subgroup analysis: Setting of intervention",2,2,2,TRUE,FALSE,"OR_cc","fallback_or",-0.025908115580916,-2.8156179541755,2.76380172301367,NA,NA,NA,"CD015326_pub2_data","8::1","8","1","zBMI (Short-term) - Subgroup analysis: Setting of intervention",2,2,2,FALSE,TRUE,"RD","double_zero",TRUE
"CD015326_pub2_data|8::overall","CD015326_pub2_data","8::overall",8,"overall","BMI percentile (Medium Term)",6,6,6,TRUE,FALSE,"OR_cc","fallback_or",-0.138580936729113,-1.74236200370898,1.46520013025076,NA,NA,NA,"CD015326_pub2_data","8::overall","8","overall","BMI percentile (Medium Term)",6,6,6,FALSE,TRUE,"RD","double_zero",TRUE
"CD015326_pub2_data|9::overall","CD015326_pub2_data","9::overall",9,"overall","BMI percentile (Long Term)",2,2,2,TRUE,FALSE,"OR_cc","fallback_or",-0.036703548445442,-2.81378423105584,2.74037713416495,NA,NA,NA,"CD015326_pub2_data","9::overall","9","overall","BMI percentile (Long Term)",2,2,2,FALSE,TRUE,"RD","double_zero",TRUE
"CD015331_pub2_data|1::overall","CD015331_pub2_data","1::overall",1,"overall","Mental state - general: mean endpoint PANSS total (high = poor)",30,30,30,TRUE,FALSE,"OR_cc","fallback_or",-0.0893515478183595,-0.812731651210924,0.634028555574205,NA,NA,NA,"CD015331_pub2_data","1::overall","1","overall","Mental state - general: mean endpoint PANSS total (high = poor)",30,30,30,FALSE,TRUE,"RD","double_zero",TRUE
"CD015331_pub2_data|10::overall","CD015331_pub2_data","10::overall",10,"overall","Mental state - specific: number of participants with clinically important change in positive symptoms (separated time points)",4,0,0,TRUE,TRUE,"OR_cc","default_or",0.962042912919622,0.429460557768128,1.49462526807112,0.211433893487706,0.0994892666606573,0.323378520314756,"CD015331_pub2_data","10::overall","10","overall","Mental state - specific: number of participants with clinically important change in positive symptoms (separated time points)",4,0,0,TRUE,TRUE,"OR_cc","default_or",FALSE
"CD015331_pub2_data|11::overall","CD015331_pub2_data","11::overall",11,"overall","Mental state - specific: mean endpoint PANSS positive (high = poor)",30,30,30,TRUE,FALSE,"OR_cc","fallback_or",-0.09303360256153,-0.816664261504923,0.630597056381863,NA,NA,NA,"CD015331_pub2_data","11::overall","11","overall","Mental state - specific: mean endpoint PANSS positive (high = poor)",30,30,30,FALSE,TRUE,"RD","double_zero",TRUE
"CD015331_pub2_data|12::overall","CD015331_pub2_data","12::overall",12,"overall","Mental state - specific: mean change PANSS positive (high = poor)",3,3,3,TRUE,FALSE,"OR_cc","fallback_or",-0.0431073129483641,-2.36024027545279,2.27402564955606,NA,NA,NA,"CD015331_pub2_data","12::overall","12","overall","Mental state - specific: mean change PANSS positive (high = poor)",3,3,3,FALSE,TRUE,"RD","double_zero",TRUE
"CD015331_pub2_data|13::overall","CD015331_pub2_data","13::overall",13,"overall","Mental state - specific: mean endpoint BPRS positive (high = poor)",10,10,10,TRUE,FALSE,"OR_cc","fallback_or",0.0380645114670406,-1.21491273202322,1.2910417549573,NA,NA,NA,"CD015331_pub2_data","13::overall","13","overall","Mental state - specific: mean endpoint BPRS positive (high = poor)",10,10,10,FALSE,TRUE,"RD","double_zero",TRUE
"CD015331_pub2_data|14::overall","CD015331_pub2_data","14::overall",14,"overall","Mental state - specific: mean endpoint SAPS (high = poor)",4,4,4,TRUE,FALSE,"OR_cc","fallback_or",-0.516144612022596,-2.49830434253761,1.46601511849242,NA,NA,NA,"CD015331_pub2_data","14::overall","14","overall","Mental state - specific: mean endpoint SAPS (high = poor)",4,4,4,FALSE,TRUE,"RD","double_zero",TRUE
"CD015331_pub2_data|15::overall","CD015331_pub2_data","15::overall",15,"overall","Mental state - specific: mean endpoint positive symptoms scales (high = poor) (combined time points)",24,24,24,TRUE,FALSE,"OR_cc","fallback_or",-0.114015789416391,-0.923790115854706,0.695758537021924,NA,NA,NA,"CD015331_pub2_data","15::overall","15","overall","Mental state - specific: mean endpoint positive symptoms scales (high = poor) (combined time points)",24,24,24,FALSE,TRUE,"RD","double_zero",TRUE
"CD015331_pub2_data|16::overall","CD015331_pub2_data","16::overall",16,"overall","Mental state - specific: mean endpoint positive symptoms scales (high = poor) (separated time points)",44,44,44,TRUE,FALSE,"OR_cc","fallback_or",-0.101667754409686,-0.699155455265902,0.495819946446529,NA,NA,NA,"CD015331_pub2_data","16::overall","16","overall","Mental state - specific: mean endpoint positive symptoms scales (high = poor) (separated time points)",44,44,44,FALSE,TRUE,"RD","double_zero",TRUE
"CD015331_pub2_data|17::overall","CD015331_pub2_data","17::overall",17,"overall","Mental state - specific: mean endpoint PANSS negative (high = poor)",28,28,28,TRUE,FALSE,"OR_cc","fallback_or",-0.136952433381212,-0.88628987688392,0.612385010121497,NA,NA,NA,"CD015331_pub2_data","17::overall","17","overall","Mental state - specific: mean endpoint PANSS negative (high = poor)",28,28,28,FALSE,TRUE,"RD","double_zero",TRUE
"CD015331_pub2_data|18::overall","CD015331_pub2_data","18::overall",18,"overall","Mental state - specific: mean change PANSS negative (high = poor)",3,3,3,TRUE,FALSE,"OR_cc","fallback_or",-0.0431073129483641,-2.36024027545279,2.27402564955606,NA,NA,NA,"CD015331_pub2_data","18::overall","18","overall","Mental state - specific: mean change PANSS negative (high = poor)",3,3,3,FALSE,TRUE,"RD","double_zero",TRUE
"CD015331_pub2_data|19::overall","CD015331_pub2_data","19::overall",19,"overall","Mental state - specific: mean endpoint BPRS negative (high = poor)",4,4,4,TRUE,FALSE,"OR_cc","fallback_or",0.0556040491196079,-1.92915810524866,2.04036620348788,NA,NA,NA,"CD015331_pub2_data","19::overall","19","overall","Mental state - specific: mean endpoint BPRS negative (high = poor)",4,4,4,FALSE,TRUE,"RD","double_zero",TRUE
"CD015331_pub2_data|2::overall","CD015331_pub2_data","2::overall",2,"overall","Mental state - general: mean change PANSS total (high = poor)",3,3,3,TRUE,FALSE,"OR_cc","fallback_or",-0.0431073129483641,-2.36024027545279,2.27402564955606,NA,NA,NA,"CD015331_pub2_data","2::overall","2","overall","Mental state - general: mean change PANSS total (high = poor)",3,3,3,FALSE,TRUE,"RD","double_zero",TRUE
"CD015331_pub2_data|20::overall","CD015331_pub2_data","20::overall",20,"overall","Mental state - specific: mean endpoint SANS (high = poor)",10,10,10,TRUE,FALSE,"OR_cc","fallback_or",-0.0952339214228964,-1.34624508464357,1.15577724179778,NA,NA,NA,"CD015331_pub2_data","20::overall","20","overall","Mental state - specific: mean endpoint SANS (high = poor)",10,10,10,FALSE,TRUE,"RD","double_zero",TRUE
"CD015331_pub2_data|21::overall","CD015331_pub2_data","21::overall",21,"overall","Mental state - specific: mean endpoint BNSS (high = poor)",2,2,2,TRUE,FALSE,"OR_cc","fallback_or",-0.0658670935201766,-2.85554583932326,2.72381165228291,NA,NA,NA,"CD015331_pub2_data","21::overall","21","overall","Mental state - specific: mean endpoint BNSS (high = poor)",2,2,2,FALSE,TRUE,"RD","double_zero",TRUE
"CD015331_pub2_data|22::overall","CD015331_pub2_data","22::overall",22,"overall","Mental state - specific: mean endpoint negative symptoms scale (high = poor) (combined time points)",24,24,24,TRUE,FALSE,"OR_cc","fallback_or",-0.0789368422076968,-0.888473135154426,0.730599450739032,NA,NA,NA,"CD015331_pub2_data","22::overall","22","overall","Mental state - specific: mean endpoint negative symptoms scale (high = poor) (combined time points)",24,24,24,FALSE,TRUE,"RD","double_zero",TRUE
"CD015331_pub2_data|23::overall","CD015331_pub2_data","23::overall",23,"overall","Mental state - specific: mean endpoint negative symptoms scale (high = poor) (separated time points)",42,42,42,TRUE,FALSE,"OR_cc","fallback_or",-0.108700708516127,-0.720262343361169,0.502860926328915,NA,NA,NA,"CD015331_pub2_data","23::overall","23","overall","Mental state - specific: mean endpoint negative symptoms scale (high = poor) (separated time points)",42,42,42,FALSE,TRUE,"RD","double_zero",TRUE
"CD015331_pub2_data|24::overall","CD015331_pub2_data","24::overall",24,"overall","Mental state - specific: mean endpoint BDI short form (high = poor)",3,3,3,TRUE,FALSE,"OR_cc","fallback_or",0.0613494736313049,-2.22866352725122,2.35136247451383,NA,NA,NA,"CD015331_pub2_data","24::overall","24","overall","Mental state - specific: mean endpoint BDI short form (high = poor)",3,3,3,FALSE,TRUE,"RD","double_zero",TRUE
"CD015331_pub2_data|25::overall","CD015331_pub2_data","25::overall",25,"overall","Mental state - specific: mean endpoint BDI-II (high = poor)",4,4,4,TRUE,FALSE,"OR_cc","fallback_or",-0.190342079716384,-2.1642664451139,1.78358228568113,NA,NA,NA,"CD015331_pub2_data","25::overall","25","overall","Mental state - specific: mean endpoint BDI-II (high = poor)",4,4,4,FALSE,TRUE,"RD","double_zero",TRUE
"CD015331_pub2_data|26::overall","CD015331_pub2_data","26::overall",26,"overall","Mental state - specific: mean endpoint HADS Depression (high = poor)",4,4,4,TRUE,FALSE,"OR_cc","fallback_or",0.0479872845584334,-1.95269791780245,2.04867248691931,NA,NA,NA,"CD015331_pub2_data","26::overall","26","overall","Mental state - specific: mean endpoint HADS Depression (high = poor)",4,4,4,FALSE,TRUE,"RD","double_zero",TRUE
"CD015331_pub2_data|27::overall","CD015331_pub2_data","27::overall",27,"overall","Mental state - specific: mean endpoint CDS (high = poor)",16,16,16,TRUE,FALSE,"OR_cc","fallback_or",-0.394410967557907,-1.38909032570911,0.600268390593294,NA,NA,NA,"CD015331_pub2_data","27::overall","27","overall","Mental state - specific: mean endpoint CDS (high = poor)",16,16,16,FALSE,TRUE,"RD","double_zero",TRUE
"CD015331_pub2_data|28::overall","CD015331_pub2_data","28::overall",28,"overall","Mental state - specific: mean change CDS (high = poor)",3,3,3,TRUE,FALSE,"OR_cc","fallback_or",-0.0431073129483641,-2.36024027545279,2.27402564955606,NA,NA,NA,"CD015331_pub2_data","28::overall","28","overall","Mental state - specific: mean change CDS (high = poor)",3,3,3,FALSE,TRUE,"RD","double_zero",TRUE
"CD015331_pub2_data|29::overall","CD015331_pub2_data","29::overall",29,"overall","Mental state - specific: mean endpoint MADRS (high = poor)",2,2,2,TRUE,FALSE,"OR_cc","fallback_or",-0.02439145312416,-2.81305165030158,2.76426874405326,NA,NA,NA,"CD015331_pub2_data","29::overall","29","overall","Mental state - specific: mean endpoint MADRS (high = poor)",2,2,2,FALSE,TRUE,"RD","double_zero",TRUE
"CD015331_pub2_data|3::overall","CD015331_pub2_data","3::overall",3,"overall","Mental state - general: mean endpoint PSYRATS (high = poor)",3,3,3,TRUE,FALSE,"OR_cc","fallback_or",0,-2.27709880864037,2.27709880864037,NA,NA,NA,"CD015331_pub2_data","3::overall","3","overall","Mental state - general: mean endpoint PSYRATS (high = poor)",3,3,3,FALSE,TRUE,"RD","double_zero",TRUE
"CD015331_pub2_data|30::overall","CD015331_pub2_data","30::overall",30,"overall","Mental state - specific: mean endpoint Hamilton Depression (high = poor)",2,2,2,TRUE,FALSE,"OR_cc","fallback_or",-0.202978086733735,-2.98118344946217,2.5752272759947,NA,NA,NA,"CD015331_pub2_data","30::overall","30","overall","Mental state - specific: mean endpoint Hamilton Depression (high = poor)",2,2,2,FALSE,TRUE,"RD","double_zero",TRUE
"CD015331_pub2_data|32::overall","CD015331_pub2_data","32::overall",32,"overall","Mental state - specific: mean endpoint depressive symptoms (high = poor) (combined time points)",18,18,18,TRUE,FALSE,"OR_cc","fallback_or",-0.188359978346703,-1.12492271440124,0.748202757707835,NA,NA,NA,"CD015331_pub2_data","32::overall","32","overall","Mental state - specific: mean endpoint depressive symptoms (high = poor) (combined time points)",18,18,18,FALSE,TRUE,"RD","double_zero",TRUE
"CD015331_pub2_data|33::overall","CD015331_pub2_data","33::overall",33,"overall","Mental state - specific: mean endpoint depressive symptoms (high = poor) (separated time points)",30,30,30,TRUE,FALSE,"OR_cc","fallback_or",-0.230366112959056,-0.955439201092186,0.494706975174074,NA,NA,NA,"CD015331_pub2_data","33::overall","33","overall","Mental state - specific: mean endpoint depressive symptoms (high = poor) (separated time points)",30,30,30,FALSE,TRUE,"RD","double_zero",TRUE
"CD015331_pub2_data|34::overall","CD015331_pub2_data","34::overall",34,"overall","Global state - number of participants with relapse/exacerbations of psychosis (combined time points)",8,1,2,TRUE,TRUE,"RD","double_zero",-0.381980252025378,-0.995773653697636,0.231813149646881,-0.0641877983973521,-0.147485413317049,0.019109816522345,"CD015331_pub2_data","34::overall","34","overall","Global state - number of participants with relapse/exacerbations of psychosis (combined time points)",8,1,2,TRUE,TRUE,"RD","double_zero",FALSE
"CD015331_pub2_data|35::overall","CD015331_pub2_data","35::overall",35,"overall","Global state - number of participants with relapse/exacerbations of psychosis (separated time points)",14,2,4,TRUE,TRUE,"RD","double_zero",-0.442947581864548,-0.899276077154241,0.013380913425145,-0.0566405360056741,-0.11332274113206,4.16691207119138e-05,"CD015331_pub2_data","35::overall","35","overall","Global state - number of participants with relapse/exacerbations of psychosis (separated time points)",14,2,4,TRUE,TRUE,"RD","double_zero",FALSE
"CD015331_pub2_data|36::overall","CD015331_pub2_data","36::overall",36,"overall","Global state - number of participants with remission (combined time points)",2,0,0,TRUE,TRUE,"OR_cc","default_or",0.257611901479277,-0.672031791068164,1.18725559402672,0.0657796642348656,-0.161015532793193,0.292574861262924,"CD015331_pub2_data","36::overall","36","overall","Global state - number of participants with remission (combined time points)",2,0,0,TRUE,TRUE,"OR_cc","default_or",FALSE
"CD015331_pub2_data|37::overall","CD015331_pub2_data","37::overall",37,"overall","Global state - number of participants with remission (separated time points)",3,0,0,TRUE,TRUE,"OR_cc","default_or",0.238305574340964,-0.563333568471923,1.03994471715385,0.0604736845611205,-0.135441259976534,0.256388629098775,"CD015331_pub2_data","37::overall","37","overall","Global state - number of participants with remission (separated time points)",3,0,0,TRUE,TRUE,"OR_cc","default_or",FALSE
"CD015331_pub2_data|38::overall","CD015331_pub2_data","38::overall",38,"overall","Global state - number of participants with clinically important change in global state",2,0,0,TRUE,TRUE,"OR_cc","default_or",0.620830987103026,-0.00196179835171617,1.24362377255777,0.127138700300352,0.00148673290646173,0.252790667694242,"CD015331_pub2_data","38::overall","38","overall","Global state - number of participants with clinically important change in global state",2,0,0,TRUE,TRUE,"OR_cc","default_or",FALSE
"CD015331_pub2_data|39::overall","CD015331_pub2_data","39::overall",39,"overall","Global state - mean endpoint CGI (high = poor) (separated time points)",3,3,3,TRUE,FALSE,"OR_cc","fallback_or",-0.255346691808844,-2.53670117267201,2.02600778905432,NA,NA,NA,"CD015331_pub2_data","39::overall","39","overall","Global state - mean endpoint CGI (high = poor) (separated time points)",3,3,3,FALSE,TRUE,"RD","double_zero",TRUE
"CD015331_pub2_data|4::overall","CD015331_pub2_data","4::overall",4,"overall","Mental state - general: mean endpoint BPRS total (high = poor)",10,10,10,TRUE,FALSE,"OR_cc","fallback_or",0.0368776789029759,-1.21799445065893,1.29174980846488,NA,NA,NA,"CD015331_pub2_data","4::overall","4","overall","Mental state - general: mean endpoint BPRS total (high = poor)",10,10,10,FALSE,TRUE,"RD","double_zero",TRUE
"CD015331_pub2_data|40::overall","CD015331_pub2_data","40::overall",40,"overall","Global state - mean endpoint/change CGI-S (high = poor) (separated time points)",4,4,4,TRUE,FALSE,"OR_cc","fallback_or",0.069055392948444,-1.90844585229979,2.04655663819668,NA,NA,NA,"CD015331_pub2_data","40::overall","40","overall","Global state - mean endpoint/change CGI-S (high = poor) (separated time points)",4,4,4,FALSE,TRUE,"RD","double_zero",TRUE
"CD015331_pub2_data|41::overall","CD015331_pub2_data","41::overall",41,"overall","Global state - mean endpoint CGI-I (high = poor) (separated time points)",3,3,3,TRUE,FALSE,"OR_cc","fallback_or",0.0648613969321522,-2.21764097743175,2.34736377129606,NA,NA,NA,"CD015331_pub2_data","41::overall","41","overall","Global state - mean endpoint CGI-I (high = poor) (separated time points)",3,3,3,FALSE,TRUE,"RD","double_zero",TRUE
"CD015331_pub2_data|42::overall","CD015331_pub2_data","42::overall",42,"overall","Global state - mean endpoint/change global state scales (high = poor) (combined time points)",4,4,4,TRUE,FALSE,"OR_cc","fallback_or",-0.00619965349860155,-1.98210336064213,1.96970405364493,NA,NA,NA,"CD015331_pub2_data","42::overall","42","overall","Global state - mean endpoint/change global state scales (high = poor) (combined time points)",4,4,4,FALSE,TRUE,"RD","double_zero",TRUE
"CD015331_pub2_data|43::overall","CD015331_pub2_data","43::overall",43,"overall","Global state - mean endpoint/change global state scales (high = poor) (separated time points)",7,7,7,TRUE,FALSE,"OR_cc","fallback_or",-0.0701180058044354,-1.56438798168343,1.42415197007456,NA,NA,NA,"CD015331_pub2_data","43::overall","43","overall","Global state - mean endpoint/change global state scales (high = poor) (separated time points)",7,7,7,FALSE,TRUE,"RD","double_zero",TRUE
"CD015331_pub2_data|44::overall","CD015331_pub2_data","44::overall",44,"overall","Service use - admission to hospital (combined time points)",11,0,3,TRUE,TRUE,"RD","sparse_events",0.0167871684729035,-0.295738525038718,0.329312861984525,0.0254910778830373,-0.00848613786508966,0.0594682936311643,"CD015331_pub2_data","44::overall","44","overall","Service use - admission to hospital (combined time points)",11,0,3,TRUE,TRUE,"RD","sparse_events",FALSE
"CD015331_pub2_data|45::overall","CD015331_pub2_data","45::overall",45,"overall","Service use - admission to hospital (separated time points)",15,0,4,TRUE,TRUE,"RD","sparse_events",-0.0680474469707206,-0.361220680309832,0.225125786368391,0.00166844359634768,-0.0296712001348248,0.0330080873275202,"CD015331_pub2_data","45::overall","45","overall","Service use - admission to hospital (separated time points)",15,0,4,TRUE,TRUE,"RD","sparse_events",FALSE
"CD015331_pub2_data|46::overall","CD015331_pub2_data","46::overall",46,"overall","Service use - number of days in hospital (combined time points)",7,7,7,TRUE,FALSE,"OR_cc","fallback_or",-0.0949594886842781,-1.59559060973986,1.4056716323713,NA,NA,NA,"CD015331_pub2_data","46::overall","46","overall","Service use - number of days in hospital (combined time points)",7,7,7,FALSE,TRUE,"RD","double_zero",TRUE
"CD015331_pub2_data|47::overall","CD015331_pub2_data","47::overall",47,"overall","Service use - number of days in hospital (separated time points)",11,11,11,TRUE,FALSE,"OR_cc","fallback_or",-0.0850425906249414,-1.28161096241169,1.1115257811618,NA,NA,NA,"CD015331_pub2_data","47::overall","47","overall","Service use - number of days in hospital (separated time points)",11,11,11,FALSE,TRUE,"RD","double_zero",TRUE
"CD015331_pub2_data|48::overall","CD015331_pub2_data","48::overall",48,"overall","Leaving the study early - for any reason - overall acceptability (combined time points)",27,1,6,TRUE,TRUE,"RD","double_zero",-0.193230943335878,-0.477204538773731,0.0907426521019757,-0.0171592195579032,-0.0565725183867929,0.0222540792709864,"CD015331_pub2_data","48::overall","48","overall","Leaving the study early - for any reason - overall acceptability (combined time points)",27,1,6,TRUE,TRUE,"RD","double_zero",FALSE
"CD015331_pub2_data|49::overall","CD015331_pub2_data","49::overall",49,"overall","Leaving the study early - for any reason - overall acceptability (separated time points)",51,3,11,TRUE,TRUE,"RD","double_zero",-0.257802718830493,-0.442123409006143,-0.0734820286548435,-0.0264378037879006,-0.05335533542476,0.000479727848958826,"CD015331_pub2_data","49::overall","49","overall","Leaving the study early - for any reason - overall acceptability (separated time points)",51,3,11,TRUE,TRUE,"RD","double_zero",FALSE
"CD015331_pub2_data|5::overall","CD015331_pub2_data","5::overall",5,"overall","Mental state - general: mean endpoint overall symptom scales (high = poor) (combined time points)",22,22,22,TRUE,FALSE,"OR_cc","fallback_or",-0.0826270505978464,-0.928864055596543,0.76360995440085,NA,NA,NA,"CD015331_pub2_data","5::overall","5","overall","Mental state - general: mean endpoint overall symptom scales (high = poor) (combined time points)",22,22,22,FALSE,TRUE,"RD","double_zero",TRUE
"CD015331_pub2_data|50::overall","CD015331_pub2_data","50::overall",50,"overall","Functioning - mean endpoint GAF (high = good)",19,19,19,TRUE,FALSE,"OR_cc","fallback_or",-0.342645575666823,-1.25146369047594,0.566172539142294,NA,NA,NA,"CD015331_pub2_data","50::overall","50","overall","Functioning - mean endpoint GAF (high = good)",19,19,19,FALSE,TRUE,"RD","double_zero",TRUE
