"review_id","dataset","analysis_key","analysis_name","analysis_group","analysis_number","subgroup","effect_class","outcome_type","k","yi","se","tau2","mean_year","mean_ctrl_risk","mean_total_n"
"CD014872","CD014872_pub2_data","2|6|Overall survival (standard-of-care chemotherapy vs hormonal therapy)|Standard-of-care hormonal therapy","Overall survival (standard-of-care chemotherapy vs hormonal therapy)",2,6,"Standard-of-care hormonal therapy","reported","reported",6,-0.301767044443303,0.0846751045065483,0.00470874238039636,2022.5,0,292.333333333333
"CD014872","CD014872_pub2_data","2|7|Overall survival (FDA/EMA-approved vs not approved)|FDA/EMA-approved","Overall survival (FDA/EMA-approved vs not approved)",2,7,"FDA/EMA-approved","reported","reported",9,-0.223723785087031,0.0591678708757846,8.26174271027975e-07,2019.42857142857,0,279.222222222222
"CD014872","CD014872_pub2_data","2|7|Overall survival (FDA/EMA-approved vs not approved)|FDA/EMA-not approved","Overall survival (FDA/EMA-approved vs not approved)",2,7,"FDA/EMA-not approved","reported","reported",2,-0.331664364087669,0.194587026181405,0,2019,0,31
"CD014872","CD014872_pub2_data","2|8|Sensitivity analysis: Overall survival|","Sensitivity analysis: Overall survival",2,8,"","reported","reported",6,-0.317474028760521,0.130139216779206,0.0364366407972615,2020.6,0,153.666666666667
"CD014872","CD014872_pub2_data","2|9|Overall response rate|","Overall response rate",2,9,"","reported","reported",3,0,0.0527575666678476,0,2018.5,0.075968992248062,126
"CD014872","CD014872_pub2_data","3|1|Progression-free survival |","Progression-free survival ",3,1,"","reported","reported",3,-0.276725305352979,0.0906362128667083,0.00310326392758599,2018.33333333333,0,522.666666666667
"CD014872","CD014872_pub2_data","3|2|Progression-free survival (FDA/EMA-approved vs not approved)|FDA/EMA-approved","Progression-free survival (FDA/EMA-approved vs not approved)",3,2,"FDA/EMA-approved","reported","reported",2,-0.341454835180393,0.0994095811696953,0,2020,0,676
"CD014872","CD014872_pub2_data","3|4|Overall response rate|","Overall response rate",3,4,"","reported","reported",3,0,0.151327998054624,0,2018.33333333333,0.0819901826731525,503
"CD014872","CD014872_pub2_data","3|5|Overall response rate (FDA/EMA-approved vs not approved)|FDA/EMA-approved","Overall response rate (FDA/EMA-approved vs not approved)",3,5,"FDA/EMA-approved","reported","reported",2,0,0.130095038246966,0,2020,0.106131341425459,661
"CD014872","CD014872_pub2_data","4|1|Progression-free survival|","Progression-free survival",4,1,"","reported","reported",4,-0.991084735838697,0.148999685293195,0.0407926196863389,2014.75,0,214.5
"CD014872","CD014872_pub2_data","4|2|Overall survival|","Overall survival",4,2,"","reported","reported",3,-0.128470804071725,0.0953771927080657,0,2015,0,261
"CD014872","CD014872_pub2_data","4|4|Severe adverse events|","Severe adverse events",4,4,"","or","binary",2,1.24533746511795,2.45380528803057,11.0301302983679,2014,0.364406779661017,211.5
"CD014889","CD014889_pub2_data","1|1|All-cause mortality|NA","All-cause mortality",1,1,NA,"or","binary",6,-0.886816606373102,0.299313134562325,0,2014.16666666667,0.169761904761905,65
"CD014889","CD014889_pub2_data","1|4|Sepsis or mediastinitis|NA","Sepsis or mediastinitis",1,4,NA,"or","binary",6,-1.29862070132122,0.283703402767209,0,2014.16666666667,0.309285714285714,65
"CD014889","CD014889_pub2_data","1|5|Esophageal stricture|NA","Esophageal stricture",1,5,NA,"or","binary",2,-0.360436647823942,0.639654962575835,0.325980433619225,2015,0.21375,57
"CD014891","CD014891_pub2_data","1|1|Uncorrected distance visual acuity worse than 6/6|","Uncorrected distance visual acuity worse than 6/6",1,1,"","or","binary",2,0.206119305543352,0.274844709036462,0,2020,0.563636363636364,127
"CD014891","CD014891_pub2_data","1|12|Contrast sensitivity under photopic and mesopic conditions|","Contrast sensitivity under photopic and mesopic conditions",1,12,"","or","binary",2,0.071458963982145,1.43927752558627,0,2020,0,27
"CD014891","CD014891_pub2_data","1|16|Any adverse outcome: posterior capsular opacification (PCO)|","Any adverse outcome: posterior capsular opacification (PCO)",1,16,"","or","binary",2,0.0697866754498299,1.04472649887185,0,2020,0.0357142857142857,33
"CD014891","CD014891_pub2_data","1|2|Corrected distance visual acuity worse than 6/6 |","Corrected distance visual acuity worse than 6/6 ",1,2,"","or","binary",2,0.0425603786974534,0.302933184162224,0,2020,0.322727272727273,127
"CD014891","CD014891_pub2_data","1|3|Uncorrected distance visual acuity (logMAR)|","Uncorrected distance visual acuity (logMAR)",1,3,"","or","binary",2,0.035321017740499,1.4310268698868,0,2018.5,0,53.5
"CD014891","CD014891_pub2_data","1|6|Uncorrected near visual acuity (logMAR)|","Uncorrected near visual acuity (logMAR)",1,6,"","or","binary",2,0.035321017740499,1.4310268698868,0,2018.5,0,53.5
"CD014891","CD014891_pub2_data","1|9|Uncorrected intermediate visual acuity (logMAR)|","Uncorrected intermediate visual acuity (logMAR)",1,9,"","or","binary",2,0.035321017740499,1.4310268698868,0,2018.5,0,53.5
"CD014914","CD014914_pub2_data","1|1|Proportion of participants developing colds/URTI: primary analysis|","Proportion of participants developing colds/URTI: primary analysis",1,1,"","reported","reported",9,0.907161412085808,0.0398563563115048,0.00222037546973553,2000.66666666667,0.677494543696415,161
"CD014914","CD014914_pub2_data","10|1|Risk of ongoing cold/URTIs at end of study (treatment): primary analysis|","Risk of ongoing cold/URTIs at end of study (treatment): primary analysis",10,1,"","reported","reported",5,0.306164039720294,0.109600870615393,0,1999.6,0.277696299572461,71.4
"CD014914","CD014914_pub2_data","11|1|Adverse events (treatment): primary analysis|","Adverse events (treatment): primary analysis",11,1,"","reported","reported",16,1.15322461926457,0.050265878455098,0.000394612618599259,2000.5,0.329795206952968,130.25
"CD014914","CD014914_pub2_data","11|2|Subgroup analysis (treatment): intranasal vs lozenge|Lozenge","Subgroup analysis (treatment): intranasal vs lozenge",11,2,"Lozenge","reported","reported",3,0,0.172216716429556,0,1998.66666666667,0.295359611149085,80.6666666666667
"CD014914","CD014914_pub2_data","11|3|Subgroup analysis (treatment): zinc acetate vs zinc gluconate|Zinc gluconate","Subgroup analysis (treatment): zinc acetate vs zinc gluconate",11,3,"Zinc gluconate","reported","reported",2,0,0.232996722530621,0,1988,0.288277511961722,77
"CD014914","CD014914_pub2_data","11|4|Subgroup analysis (treatment): daily dose of zinc|< 85 mg/d","Subgroup analysis (treatment): daily dose of zinc",11,4,"< 85 mg/d","reported","reported",9,1.11278599818036,0.0538696603164419,0,2002.66666666667,0.301740262052253,176
"CD014914","CD014914_pub2_data","11|4|Subgroup analysis (treatment): daily dose of zinc|> 85 mg/d","Subgroup analysis (treatment): daily dose of zinc",11,4,"> 85 mg/d","reported","reported",7,1.33111509884458,0.126457896521623,0.00804117688721543,1997.71428571429,0.365865850396743,71.4285714285714
"CD014914","CD014914_pub2_data","11|5|Subgroup analysis (treatment): age groupings|< 18 yo","Subgroup analysis (treatment): age groupings",11,5,"< 18 yo","reported","reported",2,1.10974030974179,0.0629762278543016,0,2005,0.413543859649123,181.5
"CD014914","CD014914_pub2_data","11|5|Subgroup analysis (treatment): age groupings|> 18 yo","Subgroup analysis (treatment): age groupings",11,5,"> 18 yo","reported","reported",13,1.21276941261937,0.0855992653853556,0.00736770717250561,2000.61538461538,0.325557252892416,122.384615384615
"CD014914","CD014914_pub2_data","12|1|Standardised mean global symptom severity (treatment)|","Standardised mean global symptom severity (treatment)",12,1,"","reported","reported",2,-0.0286445135381908,0.271297712243191,0.114926227015565,1999.5,NA,130.5
"CD014914","CD014914_pub2_data","14|1|Cough (continuous) (treatment)|","Cough (continuous) (treatment)",14,1,"","reported","reported",6,-1.6698889052451,0.627429325115028,1.45745235412725,2000.5,NA,89.5
"CD014914","CD014914_pub2_data","14|10|Sneezing (continuous) (treatment)|","Sneezing (continuous) (treatment)",14,10,"","reported","reported",6,-0.771153017370923,0.277197148402944,0,2000.5,NA,90.5
"CD014914","CD014914_pub2_data","14|11|Sore throat (continuous) (treatment)|","Sore throat (continuous) (treatment)",14,11,"","reported","reported",6,-0.875521993831451,0.35836795387342,0.433940404473825,2000.5,NA,85.6666666666667
"CD014914","CD014914_pub2_data","14|2|Fever (continuous) (treatment)|","Fever (continuous) (treatment)",14,2,"","reported","reported",5,-0.287806099269299,0.252923111671529,0.124071454435236,2001,NA,75.2
"CD014914","CD014914_pub2_data","14|3|Headache (continuous) (treatment)|","Headache (continuous) (treatment)",14,3,"","reported","reported",6,-0.49411473981001,0.241379580791929,0,2000.5,NA,81.3333333333333
"CD014914","CD014914_pub2_data","14|4|Hoarseness (continuous) (treatment)|","Hoarseness (continuous) (treatment)",14,4,"","reported","reported",6,-0.942017397911459,0.483956241587742,0.719118526537863,2000.5,NA,82.1666666666667
"CD014914","CD014914_pub2_data","14|6|Muscle aches (continuous) (treatment)|","Muscle aches (continuous) (treatment)",14,6,"","reported","reported",6,-0.665399516264946,0.271962463047985,0.0804091411614169,2000.5,NA,73.5
"CD014914","CD014914_pub2_data","14|7|Nasal congestion (continuous) (treatment)|","Nasal congestion (continuous) (treatment)",14,7,"","reported","reported",6,-1.40624138204652,0.394618021907733,0.259166453433317,2000.5,NA,98
"CD014914","CD014914_pub2_data","14|8|Nasal drainage (continuous) (treatment)|","Nasal drainage (continuous) (treatment)",14,8,"","reported","reported",6,-1.74887085753853,0.522402162115075,1.04685461131479,2000.5,NA,97
"CD014914","CD014914_pub2_data","15|1|Cough (dichotomous) (treatment)|","Cough (dichotomous) (treatment)",15,1,"","reported","reported",2,0.409581551829486,0.210209955559663,0,1988,0.356811145510836,53
"CD014914","CD014914_pub2_data","15|10|Sore throat (dichotomous) (treatment)|","Sore throat (dichotomous) (treatment)",15,10,"","reported","reported",2,0.119037993999503,0.239699947143136,0,1988,0.208881578947368,57
"CD014914","CD014914_pub2_data","15|3|Headache (dichotomous) (treatment)|","Headache (dichotomous) (treatment)",15,3,"","reported","reported",2,0.2457191008408,0.403269411227,0,1988,0.143962848297214,55.5
"CD014914","CD014914_pub2_data","15|4|Hoarseness (dichotomous) (treatment)|","Hoarseness (dichotomous) (treatment)",15,4,"","reported","reported",2,0.173403870442363,0.278052871577963,0,1988,0.178362573099415,57.5
"CD014914","CD014914_pub2_data","15|5|Muscle aches (dichotomous) (treatment)|","Muscle aches (dichotomous) (treatment)",15,5,"","reported","reported",2,0.162937583559161,0.312848413152861,0,1988,0.179824561403509,52
"CD014914","CD014914_pub2_data","15|6|Nasal congestion (dichotomous) (treatment)|","Nasal congestion (dichotomous) (treatment)",15,6,"","reported","reported",2,0.338597392940946,0.168697330001349,0,1988,0.345394736842105,59.5
"CD014914","CD014914_pub2_data","15|7|Nasal drainage (dichotomous) (treatment)|","Nasal drainage (dichotomous) (treatment)",15,7,"","reported","reported",2,0.358737612390369,0.142215389940162,0,1988,0.415570175438596,62
"CD014914","CD014914_pub2_data","15|8|Scratchy throat (dichotomous) (treatment)|","Scratchy throat (dichotomous) (treatment)",15,8,"","reported","reported",2,0.163106211128699,0.293146337727142,0,1988,0.169172932330827,58
"CD014914","CD014914_pub2_data","15|9|Sneezing (dichotomous) (treatment)|","Sneezing (dichotomous) (treatment)",15,9,"","reported","reported",2,0.408097678463568,0.4048723099117,0,1988,0.171052631578947,55
"CD014914","CD014914_pub2_data","2|1|Mean number of colds/URTIs developed: primary analysis|","Mean number of colds/URTIs developed: primary analysis",2,1,"","reported","reported",2,-0.904511033821349,0.524913840773559,0.530842754762468,2012,NA,642
"CD014914","CD014914_pub2_data","3|1|Mean duration of colds/URTIs (prevention): primary analysis |","Mean duration of colds/URTIs (prevention): primary analysis ",3,1,"","reported","reported",3,-0.684139625482869,0.454832065655775,0.505578545365512,2010.33333333333,NA,246.666666666667
"CD014914","CD014914_pub2_data","4|1|Adverse events (prevention): primary analysis|","Adverse events (prevention): primary analysis",4,1,"","reported","reported",6,1.0454015269745,0.160606998286274,0,2000.5,0.161428571428571,115.166666666667
"CD014914","CD014914_pub2_data","4|2|Serious adverse events (prevention): primary analysis|","Serious adverse events (prevention): primary analysis",4,2,"","reported","reported",2,1.62347089079928,0.714242503497471,0,2014.5,0.00827814569536424,736
"CD014914","CD014914_pub2_data","5|1|Standardised mean global symptom severity (prevention)|","Standardised mean global symptom severity (prevention)",5,1,"","reported","reported",2,0.0416092003541099,0.199687357124799,0,1994,NA,50.5
"CD014914","CD014914_pub2_data","7|1|Cough (continuous) (prevention)|","Cough (continuous) (prevention)",7,1,"","reported","reported",2,-1.8370694769024,1.82334157187123,5.61953079668146,2009.5,NA,147
"CD014914","CD014914_pub2_data","7|2|Nasal drainage (continuous) (prevention)|","Nasal drainage (continuous) (prevention)",7,2,"","reported","reported",2,-1.89862240607632,2.01966180002703,6.90775594042208,2009.5,NA,147
"CD014914","CD014914_pub2_data","7|3|Fever (continuous) (prevention)|","Fever (continuous) (prevention)",7,3,"","reported","reported",2,-0.0922557139455594,0.17253393209698,0,2009.5,NA,147
"CD014914","CD014914_pub2_data","8|2|Mean days missed from work or school (prevention)|","Mean days missed from work or school (prevention)",8,2,"","reported","reported",2,-0.648446220345364,0.194043716039063,0.0167011143397283,2007.5,NA,197
"CD014914","CD014914_pub2_data","9|1|Mean duration of colds/URTIs (treatment): primary analysis|","Mean duration of colds/URTIs (treatment): primary analysis",9,1,"","reported","reported",8,-2.38903416711606,0.780089719498291,4.5869334799835,2000,NA,121.5
"CD014914","CD014914_pub2_data","9|2|Subgroup analysis (treatment): all administration routes|Intranasal","Subgroup analysis (treatment): all administration routes",9,2,"Intranasal","reported","reported",3,-3.16078200890314,1.89548343407115,10.5457614163743,2001.33333333333,NA,150.333333333333
"CD014914","CD014914_pub2_data","9|2|Subgroup analysis (treatment): all administration routes|Lozenge","Subgroup analysis (treatment): all administration routes",9,2,"Lozenge","reported","reported",5,-1.9471112948676,0.642788063189872,1.7629465589247,1999.2,NA,104.2
"CD014914","CD014914_pub2_data","9|3|Subgroup analysis (treatment): daily dose of zinc|< 85 mg/d","Subgroup analysis (treatment): daily dose of zinc",9,3,"< 85 mg/d","reported","reported",4,-2.3973882960435,1.56468764103898,9.46034551627601,2000.5,NA,175
"CD014914","CD014914_pub2_data","9|3|Subgroup analysis (treatment): daily dose of zinc|> 85 mg/d","Subgroup analysis (treatment): daily dose of zinc",9,3,"> 85 mg/d","reported","reported",4,-2.36051996521903,0.600686556629108,1.21331424107698,1999.5,NA,68
